,key,num options,num options new,orig alpha,float alpha
10,RACESURV5j_W43,5,5,"Overall, how does being a woman affect people's ability to get ahead in our country these days?
A. Helps a lot
B. Helps a little
C. Neither helps nor hurts
D. Hurts a little
E. Hurts a lot","Overlal, how does benig a wmoan afefct pepole's abiltiy to get aehad in our conutry thsee dasy?
A. Helps a lot
B. Helps a little
C. Neither helps nor hurts
D. Hurts a little
E. Hurts a lot"
11,RACESURV5k_W43,5,5,"Overall, how does being poor affect people's ability to get ahead in our country these days?
A. Helps a lot
B. Helps a little
C. Neither helps nor hurts
D. Hurts a little
E. Hurts a lot","Oevrall, how does bieng poor affcet pepole's abliity to get aehad in our coutnry tehse dyas?
A. Helps a lot
B. Helps a little
C. Neither helps nor hurts
D. Hurts a little
E. Hurts a lot"
12,RACESURV5l_W43,5,5,"Overall, how does being wealthy affect people's ability to get ahead in our country these days?
A. Helps a lot
B. Helps a little
C. Neither helps nor hurts
D. Hurts a little
E. Hurts a lot","Ovreall, how does benig waelthy afefct poeple's abiilty to get ahaed in our conutry thsee dyas?
A. Helps a lot
B. Helps a little
C. Neither helps nor hurts
D. Hurts a little
E. Hurts a lot"
13,ECON5_a_W54,5,5,"Do you think the country's current economic conditions are helping or hurting you and your family?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot","Do you thnik the countyr's crurent ecoonmic conditinos are hleping or hutring you and your fmaily?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot"
14,ECON5_b_W54,5,5,"Do you think the country's current economic conditions are helping or hurting people who are wealthy?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot","Do you tihnk the countyr's currnet econoimc conidtions are hleping or huritng peolpe who are welathy?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot"
15,ECON5_c_W54,5,5,"Do you think the country's current economic conditions are helping or hurting the middle class?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot","Do you thnik the counrty's current econoimc conditoins are helpnig or hutring the midlde calss?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot"
16,ECON5_d_W54,5,5,"Do you think the country's current economic conditions are helping or hurting people who are poor?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot","Do you tihnk the cuontry's crurent econoimc conditoins are hleping or huritng poeple who are poor?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot"
17,ECON5_e_W54,5,5,"Do you think the country's current economic conditions are helping or hurting older adults?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot","Do you tihnk the countr'ys curernt ecnoomic conidtions are helipng or hurtnig odler audlts?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot"
18,ECON5_f_W54,5,5,"Do you think the country's current economic conditions are helping or hurting young adults?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot","Do you thnik the countyr's current ecnoomic conditoins are hepling or hutring yonug adluts?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot"
19,ECON5_g_W54,5,5,"Do you think the country's current economic conditions are helping or hurting people who are white?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot","Do you tihnk the countyr's current econmoic condiitons are hepling or huritng peolpe who are wihte?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot"
20,ECON5_h_W54,5,5,"Do you think the country's current economic conditions are helping or hurting people who are black?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot","Do you thnik the countyr's crurent ecoonmic condiitons are helpnig or huritng pepole who are balck?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot"
21,ECON5_i_W54,5,5,"Do you think the country's current economic conditions are helping or hurting people who are Hispanic?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot","Do you thnik the countyr's curernt ecoonmic conditoins are hleping or hutring pepole who are Hipsanic?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot"
22,ECON5_j_W54,5,5,"Do you think the country's current economic conditions are helping or hurting people without college degrees?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot","Do you thnik the countr'ys crurent eocnomic condiitons are helpnig or hutring peolpe witohut clolege dgerees?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot"
23,ECON5_k_W54,5,5,"Do you think the country's current economic conditions are helping or hurting people with college degrees?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot","Do you tihnk the countr'ys currnet ecnoomic cnoditions are helipng or hutring peolpe with collgee degrese?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot"
24,RACESURV34a_W43,5,5,"Overall, how much has being white/Being black/Being Hispanic/Being Asian/Your racial background helped or hurt your ability to get ahead?
A. Helped a lot
B. Helped a little
C. Neither helped nor hurt
D. Hurt a little
E. Hurt a lot","Ovearll, how much has bieng whiet/Being blcak/Being Hispanic/Bieng Asian/oYur racail bacgkround hleped or hurt your abiilty to get aheda?
A. Helped a lot
B. Helped a little
C. Neither helped nor hurt
D. Hurt a little
E. Hurt a lot"
25,RACESURV34b_W43,5,5,"Overall, how much has being a man/Being a woman/Your gender helped or hurt your ability to get ahead?
A. Helped a lot
B. Helped a little
C. Neither helped nor hurt
D. Hurt a little
E. Hurt a lot","Ovearll, how much has bieng a mna/Being a woman/Yuor gedner hleped or hurt your abiilty to get aehad?
A. Helped a lot
B. Helped a little
C. Neither helped nor hurt
D. Hurt a little
E. Hurt a lot"
26,RACESURV34c_W43,5,5,"Overall, how much has your family's financial situation when you were growing up helped or hurt your ability to get ahead?
A. Helped a lot
B. Helped a little
C. Neither helped nor hurt
D. Hurt a little
E. Hurt a lot","Ovearll, how much has your faimly's fniancial situaiton when you were gorwing up hleped or hurt your abiltiy to get aehad?
A. Helped a lot
B. Helped a little
C. Neither helped nor hurt
D. Hurt a little
E. Hurt a lot"
27,RACESURV34d_W43,5,5,"Overall, how much has how hard you've worked helped or hurt your ability to get ahead?
A. Helped a lot
B. Helped a little
C. Neither helped nor hurt
D. Hurt a little
E. Hurt a lot","Ovearll, how much has how hard yuo've wroked hleped or hurt your aiblity to get ahaed?
A. Helped a lot
B. Helped a little
C. Neither helped nor hurt
D. Hurt a little
E. Hurt a lot"
28,RACESURV34e_W43,5,5,"Overall, how much has the people you know helped or hurt your ability to get ahead?
A. Helped a lot
B. Helped a little
C. Neither helped nor hurt
D. Hurt a little
E. Hurt a lot","Oevrall, how much has the poeple you know hepled or hurt your abiilty to get ahaed?
A. Helped a lot
B. Helped a little
C. Neither helped nor hurt
D. Hurt a little
E. Hurt a lot"
29,ROBWRK_W41,5,5,"Overall, how likely do you think it is that 30 years from now robots and computers will do much of the work currently done by humans? Do you think this will
A. Definitely happen
B. Probably happen
C. May or may not happen
D. Probably not happen
E. Definitely not happen","Overlal, how lkiely do you thnik it is that 30 yeras from now rboots and copmuters will do much of the work currnetly done by humasn? Do you tihnk this will
A. Definitely happen
B. Probably happen
C. May or may not happen
D. Probably not happen
E. Definitely not happen"
30,AUTOLKLY_W41,5,5,"Within the next 30 years, how likely do you think it is that the type of work that you do will be done by robots or computers? Do you think this will
A. Definitely happen
B. Probably happen
C. May or may not happen
D. Probably not happen
E. Definitely not happen","Wihtin the next 30 yaers, how likley do you thnik it is that the type of work that you do will be done by robtos or copmuters? Do you tihnk this will
A. Definitely happen
B. Probably happen
C. May or may not happen
D. Probably not happen
E. Definitely not happen"
31,RACESURV9_W43,5,5,"When race or race relations comes up in your conversations with family and friends, is it
A. Always with people who are the same race as you
B. Mostly with people who are the same race as you
C. Both about equally
D. Mostly with people who are not the same race as you
E. Always with people who are not the same race as you","When race or race relatinos cmoes up in your convresations with fmaily and freinds, is it
A. Always with people who are the same race as you
B. Mostly with people who are the same race as you
C. Both about equally
D. Mostly with people who are not the same race as you
E. Always with people who are not the same race as you"
32,TRACKCO1a_W49,5,5,"As far as you know, how much of what you do online or on your cellphone is being tracked by advertisers, technology firms or other companies?
A. All or almost all of it
B. Most of it
C. Some of it
D. Very little of it
E. None of it","As far as you knwo, how much of what you do onlnie or on your cellphone is benig tarcked by adveritsers, tecnhology frims or otehr cmopanies?
A. All or almost all of it
B. Most of it
C. Some of it
D. Very little of it
E. None of it"
33,TRACKCO1b_W49,5,5,"As far as you know, how much of what you do offline like where you are or who you are talking to is being tracked by advertisers, technology firms or other companies?
A. All or almost all of it
B. Most of it
C. Some of it
D. Very little of it
E. None of it","As far as you konw, how much of what you do offlnie like wehre you are or who you are talknig to is benig tarcked by advertisres, tehcnology frims or otehr comapnies?
A. All or almost all of it
B. Most of it
C. Some of it
D. Very little of it
E. None of it"
34,NEIGHSAMEA_W32,5,5,"As far as you know, how many of your neighbors are the same race or ethnicity as you
A. All of them
B. Most of them
C. About half
D. Only some of them
E. None of them","As far as you konw, how many of your nieghbors are the same race or ethincity as you
A. All of them
B. Most of them
C. About half
D. Only some of them
E. None of them"
35,NEIGHSAMEB_W32,5,5,"As far as you know, how many of your neighbors are the same social class as you
A. All of them
B. Most of them
C. About half
D. Only some of them
E. None of them","As far as you konw, how many of your neigbhors are the same soical clsas as you
A. All of them
B. Most of them
C. About half
D. Only some of them
E. None of them"
36,NEIGHSAMEC_W32,5,5,"As far as you know, how many of your neighbors have the same political views as you
A. All of them
B. Most of them
C. About half
D. Only some of them
E. None of them","As far as you knwo, how many of your neighbros have the same poiltical veiws as you
A. All of them
B. Most of them
C. About half
D. Only some of them
E. None of them"
37,SOLVPROBb_W41,5,5,"In the future, what kind of an impact do you think major corporations will have in solving the biggest problems facing the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact","In the futrue, what kind of an imapct do you tihnk mjaor corpoartions will have in solivng the bigegst prolbems facnig the cuontry?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact"
38,SOLVPROBc_W41,5,5,"In the future, what kind of an impact do you think religious groups will have in solving the biggest problems facing the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact","In the futrue, what kind of an impcat do you tihnk reliigous gorups will have in sloving the biggset problmes faicng the countyr?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact"
39,SOLVPROBdF1_W41,5,5,"In the future, what kind of an impact do you think the government in Washington will have in solving the biggest problems facing the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact","In the futuer, what kind of an impcat do you thnik the governmnet in Washignton will have in solivng the bgigest prolbems faicng the cuontry?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact"
40,SOLVPROBeF2_W41,5,5,"In the future, what kind of an impact do you think state and local government will have in solving the biggest problems facing the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact","In the futuer, what kind of an ipmact do you thnik satte and lcoal govrenment will have in solvnig the biggset porblems facnig the countyr?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact"
41,SOLVPROBf_W41,5,5,"In the future, what kind of an impact do you think the news media will have in solving the biggest problems facing the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact","In the futrue, what kind of an imapct do you thnik the news meida will have in sloving the biggset problmes faicng the coutnry?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact"
42,SOLVPROBg_W41,5,5,"In the future, what kind of an impact do you think the military will have in solving the biggest problems facing the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact","In the ftuure, what kind of an ipmact do you tihnk the militray will have in sloving the biggest problmes faicng the counrty?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact"
43,SOLVPROBh_W41,5,5,"In the future, what kind of an impact do you think colleges and universities will have in solving the biggest problems facing the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact","In the futuer, what kind of an ipmact do you thnik collgees and univeristies will have in solvnig the biggset porblems fcaing the countyr?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact"
44,SOLVPROBi_W41,5,5,"In the future, what kind of an impact do you think public K-12 schools will have in solving the biggest problems facing the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact","In the fuutre, what kind of an imapct do you tihnk pbulic K-12 scholos will have in sloving the bigegst porblems facnig the cuontry?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact"
45,ETHNCMAJMOD_W41,5,5,"According to the U.S. Census Bureau, by the year 2050, a majority of the population will be made up of blacks, Asians, Hispanics, and other racial minorities. In terms of its impact on the country, do you think this will be
A. A very good thing
B. A somewhat good thing
C. Neither a good nor bad thing
D. A somewhat bad thing
E. A very bad thing","According to the U.S. Cenuss Buraeu, by the year 2500, a mjaority of the popualtion will be made up of blcaks, Asains, Hispancis, and otehr racail minoritise. In temrs of its ipmact on the cuontry, do you tihnk this will be
A. A very good thing
B. A somewhat good thing
C. Neither a good nor bad thing
D. A somewhat bad thing
E. A very bad thing"
46,AGEMAJ_W41,5,5,"According to the U.S. Census Bureau, by the year 2050, the number of people in the population who are 65 or older will outnumber people younger than 18. In terms of its impact on the country, do you think this will be
A. A very good thing
B. A somewhat good thing
C. Neither a good nor bad thing
D. A somewhat bad thing
E. A very bad thing","Accroding to the U.S. Cesnus Buerau, by the year 2005, the numebr of poeple in the popultaion who are 65 or odler will outnmuber pepole yonuger than 18. In temrs of its impcat on the cuontry, do you thnik this will be
A. A very good thing
B. A somewhat good thing
C. Neither a good nor bad thing
D. A somewhat bad thing
E. A very bad thing"
47,INTRMAR_W41,5,5,"According to the U.S. Census Bureau, more people of different races are marrying each other these days than in the past. In terms of its impact on the country, do you think this is
A. A very good thing
B. A somewhat good thing
C. Neither a good nor bad thing
D. A somewhat bad thing
E. A very bad thing","Accordnig to the U.S. Cesnus Brueau, more peolpe of diffeernt raecs are marrynig each otehr thsee days than in the psat. In trems of its ipmact on the conutry, do you tihnk this is
A. A very good thing
B. A somewhat good thing
C. Neither a good nor bad thing
D. A somewhat bad thing
E. A very bad thing"
48,GAP21Q32_W82,5,5,"Now that Joe Biden is president, do you think other countries view the U.S
A. A lot more positively
B. A little more positively
C. Neither positively nor negatively
D. A little more negatively
E. A lot more negatively","Now that Joe Biedn is persident, do you tihnk otehr coutnries view the U.S
A. A lot more positively
B. A little more positively
C. Neither positively nor negatively
D. A little more negatively
E. A lot more negatively"
49,UNIMMIGCOMM_W92,5,5,"When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in
A. A lot better
B. A little better
C. Neither better nor worse
D. A little worse
E. A lot worse","When it cmoes to peolpe who have immgirated to the U.S illeglaly, do you thnik they genreally make the communiites they live in
A. A lot better
B. A little better
C. Neither better nor worse
D. A little worse
E. A lot worse"
50,SATLIFEa_W50,5,5,"Please tell us whether you are satisfied or dissatisfied with your family life.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","Plesae tell us wehther you are staisfied or dissaitsfied with your famliy lfie.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
51,SATLIFEb_W50,5,5,"Please tell us whether you are satisfied or dissatisfied with your social life.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","Plesae tell us whehter you are staisfied or dissatsified with your soical lfie.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
52,SATLIFEc_W50,5,5,"Please tell us whether you are satisfied or dissatisfied with your personal financial situation.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","Plaese tell us whetehr you are satisfeid or dissatisifed with your persnoal financail situatoin.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
53,SATLIFEd_W50,5,5,"Please tell us whether you are satisfied or dissatisfied with your current job or career.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","Pelase tell us whteher you are satisifed or dissatsified with your currnet job or career.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
54,FAMSURV32a_W50,5,5,"How do you feel about the way household chores are divided between you and your spouse/partner?
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","How do you feel aobut the way housheold cohres are diviedd between you and your spouse/partnre?
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
55,FAMSURV32b_W50,5,5,"How do you feel about your sex life?
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","How do you feel abuot your sex lief?
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
56,FAMSURV32c_W50,5,5,"How do you feel about how well you and your spouse/partner communicate with each other?
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","How do you feel aobut how well you and your spuose/partner communictae with each otehr?
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
57,FAMSURV32d_W50,5,5,"How do you feel about how well your spouse/partner balances work and their personal life?
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","How do you feel aobut how well your sopuse/partner balnaces work and thier perosnal lief?
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
58,FAMSURV32e_W50,5,5,"How do you feel about your spouse's/partner's approach to parenting?
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","How do you feel abuot your spoues's/partner's appraoch to paernting?
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
59,SATLIFEA_W32,5,5,"Please tell us whether you are satisfied or dissatisfied with your family life.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","Plesae tell us whehter you are satifsied or dsisatisfied with your famliy lfie.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
60,SATLIFEB_W32,5,5,"Please tell us whether you are satisfied or dissatisfied with your social life.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","Plaese tell us whetehr you are satsified or dissatifsied with your soical lief.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
61,SATLIFEC_W32,5,5,"Please tell us whether you are satisfied or dissatisfied with your personal financial situation.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","Plesae tell us wehther you are staisfied or dsisatisfied with your pesronal financail siutation.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
62,SATLIFED_W32,5,5,"Please tell us whether you are satisfied or dissatisfied with your current job or career.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","Pelase tell us whteher you are satisfeid or dsisatisfied with your crurent job or caerer.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
63,SATLIFEE_W32,5,5,"Please tell us whether you are satisfied or dissatisfied with the quality of life in your local community.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","Plesae tell us wehther you are satisfeid or dissatisfeid with the quailty of life in your lcoal cmomunity.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
64,GAP21Q3_W82,5,5,"How satisfied are you with the way democracy is working in the US?
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Not too satisfied
E. Not at all satisfied","How satsified are you with the way dmeocracy is wokring in the US?
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Not too satisfied
E. Not at all satisfied"
65,GAP21Q4_a_W82,5,5,"Do you have a favorable or unfavorable opinion of the United States
A. Very favorable
B. Somewhat favorable
C. Neither favorable nor unfavorable
D. Somewhat unfavorable
E. Very unfavorable","Do you have a faovrable or unfaovrable opinoin of the Uinted Staets
A. Very favorable
B. Somewhat favorable
C. Neither favorable nor unfavorable
D. Somewhat unfavorable
E. Very unfavorable"
66,GAP21Q4_b_W82,5,5,"Do you have a favorable or unfavorable opinion of China
A. Very favorable
B. Somewhat favorable
C. Neither favorable nor unfavorable
D. Somewhat unfavorable
E. Very unfavorable","Do you have a favoralbe or unfvaorable oipnion of Chnia
A. Very favorable
B. Somewhat favorable
C. Neither favorable nor unfavorable
D. Somewhat unfavorable
E. Very unfavorable"
67,GAP21Q4_c_W82,5,5,"Do you have a favorable or unfavorable opinion of Germany
A. Very favorable
B. Somewhat favorable
C. Neither favorable nor unfavorable
D. Somewhat unfavorable
E. Very unfavorable","Do you have a favorbale or unfaovrable oipnion of Germnay
A. Very favorable
B. Somewhat favorable
C. Neither favorable nor unfavorable
D. Somewhat unfavorable
E. Very unfavorable"
68,GAP21Q4_d_W82,5,5,"Do you have a favorable or unfavorable opinion of the European Union
A. Very favorable
B. Somewhat favorable
C. Neither favorable nor unfavorable
D. Somewhat unfavorable
E. Very unfavorable","Do you have a fvaorable or unafvorable oipnion of the Eruopean Unoin
A. Very favorable
B. Somewhat favorable
C. Neither favorable nor unfavorable
D. Somewhat unfavorable
E. Very unfavorable"
69,GAP21Q4_e_W82,5,5,"Do you have a favorable or unfavorable opinion of the United Nations
A. Very favorable
B. Somewhat favorable
C. Neither favorable nor unfavorable
D. Somewhat unfavorable
E. Very unfavorable","Do you have a favroable or unfaovrable oipnion of the Uinted Ntaions
A. Very favorable
B. Somewhat favorable
C. Neither favorable nor unfavorable
D. Somewhat unfavorable
E. Very unfavorable"
70,GAP21Q4_f_W82,5,5,"Do you have a favorable or unfavorable opinion of nato, that is, North Atlantic Treaty Organization
A. Very favorable
B. Somewhat favorable
C. Neither favorable nor unfavorable
D. Somewhat unfavorable
E. Very unfavorable","Do you have a favoralbe or unfavorbale oipnion of ntao, that is, Nroth Atlnatic Teraty Organizaiton
A. Very favorable
B. Somewhat favorable
C. Neither favorable nor unfavorable
D. Somewhat unfavorable
E. Very unfavorable"
71,FAMSURV6_W50,5,5,"How do you feel about allowing unmarried couples to enter into legal agreements that would give them the same rights as married couples when it comes to things like health insurance, inheritance or tax benefits?
A. Strongly favor
B. Somewhat favor
C. Neither favor nor oppose
D. Somewhat oppose
E. Strongly oppose","How do you feel aobut allownig unmarired coulpes to etner into lgeal agreements that wuold give them the same rihgts as mraried coupels when it coems to tihngs like haelth insuarnce, inhreitance or tax bneefits?
A. Strongly favor
B. Somewhat favor
C. Neither favor nor oppose
D. Somewhat oppose
E. Strongly oppose"
72,FREECOLL_W92,5,5,"Would you favor or oppose making tuition at public colleges and universities free for all American students?
A. Strongly favor
B. Somewhat favor
C. Neither favor nor oppose
D. Somewhat oppose
E. Strongly oppose","Wolud you fvaor or oppsoe maikng tuitoin at pbulic colleegs and unviersities free for all Ameriacn stduents?
A. Strongly favor
B. Somewhat favor
C. Neither favor nor oppose
D. Somewhat oppose
E. Strongly oppose"
73,HOOD_NHISA_W29,5,5,"How much do you agree or disagree with the following statements about your neighborhood? There are people I can count on in this neighborhood
A. Definitely agree
B. Somewhat agree
C. Neither agree nor disagree
D. Somewhat disagree
E. Definitely disagree","How much do you argee or dsiagree with the flolowing sttaements abuot your nieghborhood? Three are poeple I can conut on in this neighborohod
A. Definitely agree
B. Somewhat agree
C. Neither agree nor disagree
D. Somewhat disagree
E. Definitely disagree"
74,HOOD_NHISB_W29,5,5,"How much do you agree or disagree with the following statements about your neighborhood? People in this neighborhood can be trusted
A. Definitely agree
B. Somewhat agree
C. Neither agree nor disagree
D. Somewhat disagree
E. Definitely disagree","How much do you agere or disagere with the follwoing sttaements abuot your neighobrhood? Poeple in this neighobrhood can be trutsed
A. Definitely agree
B. Somewhat agree
C. Neither agree nor disagree
D. Somewhat disagree
E. Definitely disagree"
75,HOOD_NHISC_W29,5,5,"How much do you agree or disagree with the following statements about your neighborhood? This is a close-knit neighborhood
A. Definitely agree
B. Somewhat agree
C. Neither agree nor disagree
D. Somewhat disagree
E. Definitely disagree","How much do you argee or disagere with the fololwing statmeents aobut your negihborhood? This is a close-kint negihborhood
A. Definitely agree
B. Somewhat agree
C. Neither agree nor disagree
D. Somewhat disagree
E. Definitely disagree"
